original_row_index,generated_version,item_number,list_item,Full verb phrase,Causality,NP1,verb,NP2,because,pronoun,präposition,adjective + verb,and,NP final,verb final,Generated-Sentence,np2_replacement_status,NP1 - male,NP1 - female,NP2 - male,NP2 - female,verb_bias,Unnamed: 7,Unnamed: 18,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,verb_bias.1,new verb,old verb,german_verb_freq,german_verb_length,Unnamed: 30,Previous-Sentences (04/2026),adj,german_adj_freq,german_adj_length,Susanne_avgRating_Score,Susanne_avgRating_Score.1,20_Best_Verbs,adj_amb
32,swapped,4,6,beklatschte,NP1-Causality,Die Zuschauerin,beklatschte,"den Puppenspieler,",weil,sie,während der Vorstellung,begeistert war,und,die Bewegungen,verfolgte,"Die Zuschauerin beklatschte den Puppenspieler, weil sie während der Vorstellung begeistert war und die Bewegungen verfolgte.",ok_prefix_keep_particle_or_punctuation,Der Zuschauer,Die Zuschauerin,den Puppenspieler,die Puppenspielerin,NP2,,,applauded,AgEvo,9,12,1.82,-84,NP2,beklatschte,beklatschte,0.03,11,,"Der Zuschauer beklatschte die Puppenspielerin, weil er am späten Nachmittag begeistert war und das Lob aussprach.",begeistert,34.48,10,37.5,37.5,suboptimal,nonamb
33,original,5,6,beklatschte,NP2-Causality,Der Zuschauer,beklatschte,"die Puppenspielerin,",weil,sie,während der Vorstellung,großartig war,und,Kunststücke,vollbrachte,"Der Zuschauer beklatschte die Puppenspielerin, weil sie während der Vorstellung großartig war und Kunststücke vollbrachte.",ok_prefix_keep_particle_or_punctuation,Der Zuschauer,Die Zuschauerin,den Puppenspieler,die Puppenspielerin,NP2,,,applauded,AgEvo,9,12,1.82,-84,NP2,beklatschte,beklatschte,0.03,11,,"Der Zuschauer beklatschte die Puppenspielerin, weil sie am späten Nachmittag großartig war und das Kunststück vollbrachte.",großartig,19.01,10,37.5,37.5,suboptimal,nonamb
33,both_male,6,6,beklatschte,NP2-Causality,Der Zuschauer,beklatschte,"den Puppenspieler,",weil,er,während der Vorstellung,großartig war,und,Kunststücke,vollbrachte,"Der Zuschauer beklatschte den Puppenspieler, weil er während der Vorstellung großartig war und Kunststücke vollbrachte.",ok_prefix_keep_particle_or_punctuation,Der Zuschauer,Die Zuschauerin,den Puppenspieler,die Puppenspielerin,NP2,,,applauded,AgEvo,9,12,1.82,-84,NP2,beklatschte,beklatschte,0.03,11,,"Der Zuschauer beklatschte die Puppenspielerin, weil sie am späten Nachmittag großartig war und das Kunststück vollbrachte.",großartig,19.01,10,37.5,37.5,suboptimal,nonamb
33,both_female,7,6,beklatschte,NP2-Causality,Die Zuschauerin,beklatschte,"die Puppenspielerin,",weil,sie,während der Vorstellung,großartig war,und,Kunststücke,vollbrachte,"Die Zuschauerin beklatschte die Puppenspielerin, weil sie während der Vorstellung großartig war und Kunststücke vollbrachte.",ok_prefix_keep_particle_or_punctuation,Der Zuschauer,Die Zuschauerin,den Puppenspieler,die Puppenspielerin,NP2,,,applauded,AgEvo,9,12,1.82,-84,NP2,beklatschte,beklatschte,0.03,11,,"Der Zuschauer beklatschte die Puppenspielerin, weil sie am späten Nachmittag großartig war und das Kunststück vollbrachte.",großartig,19.01,10,37.5,37.5,suboptimal,nonamb
33,swapped,8,6,beklatschte,NP2-Causality,Die Zuschauerin,beklatschte,"den Puppenspieler,",weil,er,während der Vorstellung,großartig war,und,Kunststücke,vollbrachte,"Die Zuschauerin beklatschte den Puppenspieler, weil er während der Vorstellung großartig war und Kunststücke vollbrachte.",ok_prefix_keep_particle_or_punctuation,Der Zuschauer,Die Zuschauerin,den Puppenspieler,die Puppenspielerin,NP2,,,applauded,AgEvo,9,12,1.82,-84,NP2,beklatschte,beklatschte,0.03,11,,"Der Zuschauer beklatschte die Puppenspielerin, weil sie am späten Nachmittag großartig war und das Kunststück vollbrachte.",großartig,19.01,10,37.5,37.5,suboptimal,nonamb
58,original,1,7,verehrte,NP1-Causality,Der Schamane,verehrte,"die Göttin,",weil,er,von Anfang an,empfänglich war,und ,einen Zugang,spührte,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",ok_prefix_keep_particle_or_punctuation,Der Schamane,Die Schamanin,den Gott,die Göttin,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",schwach,51.17,7,93.75,93.75,optimal,nonamb
58,both_male,2,7,verehrte,NP1-Causality,Der Schamane,verehrte,"den Gott,",weil,er,von Anfang an,empfänglich war,und ,einen Zugang,spührte,"Der Schamane verehrte den Gott, weil er von Anfang an empfänglich war und einen Zugang spührte.",ok_prefix_keep_particle_or_punctuation,Der Schamane,Die Schamanin,den Gott,die Göttin,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",schwach,51.17,7,93.75,93.75,optimal,nonamb
58,both_female,3,7,verehrte,NP1-Causality,Die Schamanin,verehrte,"die Göttin,",weil,sie,von Anfang an,empfänglich war,und ,einen Zugang,spührte,"Die Schamanin verehrte die Göttin, weil sie von Anfang an empfänglich war und einen Zugang spührte.",ok_prefix_keep_particle_or_punctuation,Der Schamane,Die Schamanin,den Gott,die Göttin,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",schwach,51.17,7,93.75,93.75,optimal,nonamb
58,swapped,4,7,verehrte,NP1-Causality,Die Schamanin,verehrte,"den Gott,",weil,sie,von Anfang an,empfänglich war,und ,einen Zugang,spührte,"Die Schamanin verehrte den Gott, weil sie von Anfang an empfänglich war und einen Zugang spührte.",ok_prefix_keep_particle_or_punctuation,Der Schamane,Die Schamanin,den Gott,die Göttin,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",schwach,51.17,7,93.75,93.75,optimal,nonamb
59,original,5,7,verehrte,NP2-Causality,Der Schamane,verehrte,"die Göttin,",weil,sie,von Anfang an,mächtig war,und ,Zeichen,setzte,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",ok_prefix_keep_particle_or_punctuation,Der Schamane,Die Schamanin,den Gott,die Göttin,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",mächtig,34.16,7,93.75,93.75,optimal,nonamb
59,both_male,6,7,verehrte,NP2-Causality,Der Schamane,verehrte,"den Gott,",weil,er,von Anfang an,mächtig war,und ,Zeichen,setzte,"Der Schamane verehrte den Gott, weil er von Anfang an mächtig war und Zeichen setzte.",ok_prefix_keep_particle_or_punctuation,Der Schamane,Die Schamanin,den Gott,die Göttin,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",mächtig,34.16,7,93.75,93.75,optimal,nonamb
59,both_female,7,7,verehrte,NP2-Causality,Die Schamanin,verehrte,"die Göttin,",weil,sie,von Anfang an,mächtig war,und ,Zeichen,setzte,"Die Schamanin verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",ok_prefix_keep_particle_or_punctuation,Der Schamane,Die Schamanin,den Gott,die Göttin,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",mächtig,34.16,7,93.75,93.75,optimal,nonamb
59,swapped,8,7,verehrte,NP2-Causality,Die Schamanin,verehrte,"den Gott,",weil,er,von Anfang an,mächtig war,und ,Zeichen,setzte,"Die Schamanin verehrte den Gott, weil er von Anfang an mächtig war und Zeichen setzte.",ok_prefix_keep_particle_or_punctuation,Der Schamane,Die Schamanin,den Gott,die Göttin,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",mächtig,34.16,7,93.75,93.75,optimal,nonamb
38,original,1,8,beruhigte,NP1-Causality,Der Krankenpfleger,beruhigte,"die Patientin, ",weil,er,in der Nacht,fürsorglich war,und ,Sicherheit,ausstrahlte,"Der Krankenpfleger beruhigte die Patientin, weil er in der Nacht fürsorglich war und Sicherheit ausstrahlte.",ok_prefix_keep_particle_or_punctuation,Der Krankenpfleger,Die Krankenpflegerin,den Patienten,die Patientin,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil sie spät in der Nacht besorgt war und das Weinen zurückhielt.",besorgt,15.02,7,31.25,31.25,suboptimal,nonamb
38,both_male,2,8,beruhigte,NP1-Causality,Der Krankenpfleger,beruhigte,"den Patienten, ",weil,er,in der Nacht,fürsorglich war,und ,Sicherheit,ausstrahlte,"Der Krankenpfleger beruhigte den Patienten, weil er in der Nacht fürsorglich war und Sicherheit ausstrahlte.",ok_prefix_keep_particle_or_punctuation,Der Krankenpfleger,Die Krankenpflegerin,den Patienten,die Patientin,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil sie spät in der Nacht besorgt war und das Weinen zurückhielt.",besorgt,15.02,7,31.25,31.25,suboptimal,nonamb
38,both_female,3,8,beruhigte,NP1-Causality,Die Krankenpflegerin,beruhigte,"die Patientin, ",weil,sie,in der Nacht,fürsorglich war,und ,Sicherheit,ausstrahlte,"Die Krankenpflegerin beruhigte die Patientin, weil sie in der Nacht fürsorglich war und Sicherheit ausstrahlte.",ok_prefix_keep_particle_or_punctuation,Der Krankenpfleger,Die Krankenpflegerin,den Patienten,die Patientin,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil sie spät in der Nacht besorgt war und das Weinen zurückhielt.",besorgt,15.02,7,31.25,31.25,suboptimal,nonamb
38,swapped,4,8,beruhigte,NP1-Causality,Die Krankenpflegerin,beruhigte,"den Patienten, ",weil,sie,in der Nacht,fürsorglich war,und ,Sicherheit,ausstrahlte,"Die Krankenpflegerin beruhigte den Patienten, weil sie in der Nacht fürsorglich war und Sicherheit ausstrahlte.",ok_prefix_keep_particle_or_punctuation,Der Krankenpfleger,Die Krankenpflegerin,den Patienten,die Patientin,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil sie spät in der Nacht besorgt war und das Weinen zurückhielt.",besorgt,15.02,7,31.25,31.25,suboptimal,nonamb
39,original,5,8,beruhigte,NP2-Causality,Der Krankenpfleger,beruhigte,"die Patientin, ",weil,sie,in der Nacht,hilflos war,und ,Tränen,vergoss,"Der Krankenpfleger beruhigte die Patientin, weil sie in der Nacht hilflos war und Tränen vergoss.",ok_prefix_keep_particle_or_punctuation,Der Krankenpfleger,Die Krankenpflegerin,den Patienten,die Patientin,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil er spät in der Nacht professionell war und das Verfahren erklärte.",professionell,30.71,13,31.25,31.25,suboptimal,nonamb
39,both_male,6,8,beruhigte,NP2-Causality,Der Krankenpfleger,beruhigte,"den Patienten, ",weil,er,in der Nacht,hilflos war,und ,Tränen,vergoss,"Der Krankenpfleger beruhigte den Patienten, weil er in der Nacht hilflos war und Tränen vergoss.",ok_prefix_keep_particle_or_punctuation,Der Krankenpfleger,Die Krankenpflegerin,den Patienten,die Patientin,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil er spät in der Nacht professionell war und das Verfahren erklärte.",professionell,30.71,13,31.25,31.25,suboptimal,nonamb
39,both_female,7,8,beruhigte,NP2-Causality,Die Krankenpflegerin,beruhigte,"die Patientin, ",weil,sie,in der Nacht,hilflos war,und ,Tränen,vergoss,"Die Krankenpflegerin beruhigte die Patientin, weil sie in der Nacht hilflos war und Tränen vergoss.",ok_prefix_keep_particle_or_punctuation,Der Krankenpfleger,Die Krankenpflegerin,den Patienten,die Patientin,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil er spät in der Nacht professionell war und das Verfahren erklärte.",professionell,30.71,13,31.25,31.25,suboptimal,nonamb
39,swapped,8,8,beruhigte,NP2-Causality,Die Krankenpflegerin,beruhigte,"den Patienten, ",weil,er,in der Nacht,hilflos war,und ,Tränen,vergoss,"Die Krankenpflegerin beruhigte den Patienten, weil er in der Nacht hilflos war und Tränen vergoss.",ok_prefix_keep_particle_or_punctuation,Der Krankenpfleger,Die Krankenpflegerin,den Patienten,die Patientin,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil er spät in der Nacht professionell war und das Verfahren erklärte.",professionell,30.71,13,31.25,31.25,suboptimal,nonamb
112,original,1,9,klagte ... an,NP1-Causality,Der Richter,klagte,"die Frau an, ",weil,er,seit einiger Zeit,unbestechlich war,und,die Richtlinien,beachtete,"Der Richter klagte die Frau an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",ok_prefix_keep_particle_or_punctuation,Der Richter,Die Richterin,den Mann,die Frau,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",unbestechlich,0.88,13,43.75,43.75,suboptimal,nonamb
112,both_male,2,9,klagte ... an,NP1-Causality,Der Richter,klagte,"den Mann an,",weil,er,seit einiger Zeit,unbestechlich war,und,die Richtlinien,beachtete,"Der Richter klagte den Mann an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",ok_prefix_keep_particle_or_punctuation,Der Richter,Die Richterin,den Mann,die Frau,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",unbestechlich,0.88,13,43.75,43.75,suboptimal,nonamb
112,both_female,3,9,klagte ... an,NP1-Causality,Die Richterin,klagte,"die Frau an,",weil,sie,seit einiger Zeit,unbestechlich war,und,die Richtlinien,beachtete,"Die Richterin klagte die Frau an, weil sie seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",ok_prefix_keep_particle_or_punctuation,Der Richter,Die Richterin,den Mann,die Frau,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",unbestechlich,0.88,13,43.75,43.75,suboptimal,nonamb
112,swapped,4,9,klagte ... an,NP1-Causality,Die Richterin,klagte,"den Mann an,",weil,sie,seit einiger Zeit,unbestechlich war,und,die Richtlinien,beachtete,"Die Richterin klagte den Mann an, weil sie seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",ok_prefix_keep_particle_or_punctuation,Der Richter,Die Richterin,den Mann,die Frau,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",unbestechlich,0.88,13,43.75,43.75,suboptimal,nonamb
113,original,5,9,klagte ... an,NP2-Causality,Der Richter,klagte,"die Frau an,",weil,sie,seit einiger Zeit,kriminell war,und,einen Diebstahl,beging,"Der Richter klagte die Frau an, weil sie seit einiger Zeit kriminell war und einen Diebstahl beging.",ok_prefix_keep_particle_or_punctuation,Der Richter,Die Richterin,den Mann,die Frau,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil sie seit einiger Zeit kriminell war und einen Diebstahl begangen hatte.",kriminell,11.35,9,43.75,43.75,suboptimal,nonamb
113,both_male,6,9,klagte ... an,NP2-Causality,Der Richter,klagte,"den Mann an,",weil,er,seit einiger Zeit,kriminell war,und,einen Diebstahl,beging,"Der Richter klagte den Mann an, weil er seit einiger Zeit kriminell war und einen Diebstahl beging.",ok_prefix_keep_particle_or_punctuation,Der Richter,Die Richterin,den Mann,die Frau,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil sie seit einiger Zeit kriminell war und einen Diebstahl begangen hatte.",kriminell,11.35,9,43.75,43.75,suboptimal,nonamb
113,both_female,7,9,klagte ... an,NP2-Causality,Die Richterin,klagte,"die Frau an,",weil,sie,seit einiger Zeit,kriminell war,und,einen Diebstahl,beging,"Die Richterin klagte die Frau an, weil sie seit einiger Zeit kriminell war und einen Diebstahl beging.",ok_prefix_keep_particle_or_punctuation,Der Richter,Die Richterin,den Mann,die Frau,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil sie seit einiger Zeit kriminell war und einen Diebstahl begangen hatte.",kriminell,11.35,9,43.75,43.75,suboptimal,nonamb
113,swapped,8,9,klagte ... an,NP2-Causality,Die Richterin,klagte,"den Mann an,",weil,er,seit einiger Zeit,kriminell war,und,einen Diebstahl,beging,"Die Richterin klagte den Mann an, weil er seit einiger Zeit kriminell war und einen Diebstahl beging.",ok_prefix_keep_particle_or_punctuation,Der Richter,Die Richterin,den Mann,die Frau,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil sie seit einiger Zeit kriminell war und einen Diebstahl begangen hatte.",kriminell,11.35,9,43.75,43.75,suboptimal,nonamb
150,original,1,10,mied,NP1-Causality,Der Kellner,mied,"die Besucherin,",weil,er,am späten Abend,überfordert war,und,Schwindel,verspührte,"Der Kellner mied die Besucherin, weil er am späten Abend überfordert war und Schwindel verspührte.",ok_prefix_keep_particle_or_punctuation,Der Kellner,Die Kellnerin,den Besucher,die Besucherin,neutral,,,avoided,AgP,7,68,-1.09,14,neutral,mied,mied,0.3,4,,"Der Kellner mied die Besucherin, weil er in der Dämmerung überfordert war und das Wanken spürte.",überfordert,10.07,11,43.75,43.75,suboptimal,nonamb
150,both_male,2,10,mied,NP1-Causality,Der Kellner,mied,"den Besucher,",weil,er,am späten Abend,überfordert war,und,Schwindel,verspührte,"Der Kellner mied den Besucher, weil er am späten Abend überfordert war und Schwindel verspührte.",ok_prefix_keep_particle_or_punctuation,Der Kellner,Die Kellnerin,den Besucher,die Besucherin,neutral,,,avoided,AgP,7,68,-1.09,14,neutral,mied,mied,0.3,4,,"Der Kellner mied die Besucherin, weil er in der Dämmerung überfordert war und das Wanken spürte.",überfordert,10.07,11,43.75,43.75,suboptimal,nonamb
150,both_female,3,10,mied,NP1-Causality,Die Kellnerin,mied,"die Besucherin,",weil,sie,am späten Abend,überfordert war,und,Schwindel,verspührte,"Die Kellnerin mied die Besucherin, weil sie am späten Abend überfordert war und Schwindel verspührte.",ok_prefix_keep_particle_or_punctuation,Der Kellner,Die Kellnerin,den Besucher,die Besucherin,neutral,,,avoided,AgP,7,68,-1.09,14,neutral,mied,mied,0.3,4,,"Der Kellner mied die Besucherin, weil er in der Dämmerung überfordert war und das Wanken spürte.",überfordert,10.07,11,43.75,43.75,suboptimal,nonamb
150,swapped,4,10,mied,NP1-Causality,Die Kellnerin,mied,"den Besucher,",weil,sie,am späten Abend,überfordert war,und,Schwindel,verspührte,"Die Kellnerin mied den Besucher, weil sie am späten Abend überfordert war und Schwindel verspührte.",ok_prefix_keep_particle_or_punctuation,Der Kellner,Die Kellnerin,den Besucher,die Besucherin,neutral,,,avoided,AgP,7,68,-1.09,14,neutral,mied,mied,0.3,4,,"Der Kellner mied die Besucherin, weil er in der Dämmerung überfordert war und das Wanken spürte.",überfordert,10.07,11,43.75,43.75,suboptimal,nonamb
151,original,5,10,mied,NP2-Causality,Der Kellner,mied,"die Besucherin,",weil,sie,am späten Abend,anspruchsvoll war,und,Sonderwünsche,verlangte,"Der Kellner mied die Besucherin, weil sie am späten Abend anspruchsvoll war und Sonderwünsche verlangte.",ok_prefix_keep_particle_or_punctuation,Der Kellner,Die Kellnerin,den Besucher,die Besucherin,neutral,,,avoided,AgP,7,68,-1.09,14,neutral,mied,mied,0.3,4,,"Der Kellner mied die Besucherin, weil sie in der Dämmerung anspruchsvoll war und die Rückmeldung erwartete.",anspruchsvoll,15.15,13,43.75,43.75,suboptimal,nonamb
